Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
positive regulation of lamellipodium assembly (GO:0010592)	1/14	0.11205142064248606315057799065471044741570949554443359375	0.321788695178421513265476505694095976650714874267578125	0.1277053941262474567874818376367329619824886322021484375	0.36821964629212733388641254350659437477588653564453125	-2.426813755073178	5.311803637795564	ARPC2
endosome organization (GO:0007032)	2/37	0.0389712521889951091225157142616808414459228515625	0.3075017755937168306701323672314174473285675048828125	0.0485720301390008823982924468509736470878124237060546875	0.360124094927223137307947808949393220245838165283203125	-1.6357345950071815	5.307845940945502	SNX3;LAMTOR1
regulation of signal transduction (GO:0009966)	6/234	0.014709863886060270399269711560918949544429779052734375	0.1849240031390434191305160993579193018376827239990234375	0.022094749371995882347707862436436698772013187408447265625	0.259245059298085001042721842168248258531093597412109375	-1.252526891692822	5.284707801879978	SNX3;CD63;USP20;ABRACL;CLU;RUNX1
regulation of mast cell activation (GO:0033003)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.1062762940641266	5.283966339465116	MILR1
RNA catabolic process (GO:0006401)	2/44	0.053287853753667173417607472174495342187583446502685546875	0.3075017755937168306701323672314174473285675048828125	0.0651455444874475542160752183917793445289134979248046875	0.360124094927223137307947808949393220245838165283203125	-1.7983061088465289	5.2727177767529065	RNASET2;ZFP36L2
negative regulation of leukocyte activation (GO:0002695)	1/12	0.09684309166425497661379040437168441712856292724609375	0.3075017755937168306701323672314174473285675048828125	0.11166185410892794094284141692696721293032169342041015625	0.360124094927223137307947808949393220245838165283203125	-2.255646579059179	5.266175109810521	MILR1
negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	3/63	0.0162531957546378884316151669509054045192897319793701171875	0.19070416352108454649538771263905800879001617431640625	0.0219963695854886905067804292457367409951984882354736328125	0.259245059298085001042721842168248258531093597412109375	-1.2751589924351814	5.252973766728047	PLAUR;CLU;TPT1
negative regulation of interleukin-17 production (GO:0032700)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.0913341949756954	5.2464814430881646	NCKAP1L
3'-UTR-mediated mRNA destabilization (GO:0061158)	1/11	0.08914210692010356151815386738235247321426868438720703125	0.3075017755937168306701323672314174473285675048828125	0.1035306124977821429222757387833553366363048553466796875	0.360124094927223137307947808949393220245838165283203125	-2.168241591989515	5.2417749495453325	ZFP36L2
polarized epithelial cell differentiation (GO:0030859)	1/11	0.08914210692010356151815386738235247321426868438720703125	0.3075017755937168306701323672314174473285675048828125	0.1035306124977821429222757387833553366363048553466796875	0.360124094927223137307947808949393220245838165283203125	-2.1664138900034473	5.237356437087497	MSN
cellular response to type I interferon (GO:0071357)	3/66	0.0183897117153457752281031645225084503181278705596923828125	0.205964771211872677003640319526311941444873809814453125	0.0246997838983994515149600346148872631601989269256591796875	0.2716976228823939631951134288101457059383392333984375	-1.3082090449045483	5.227556138877247	IFITM2;HLA-C;HLA-E
negative regulation of retrograde protein transport, ER to cytosol (GO:1904153)	1/9	0.073543770143566999930584415778866969048976898193359375	0.3075017755937168306701323672314174473285675048828125	0.08704588694089977762846643827288062311708927154541015625	0.360124094927223137307947808949393220245838165283203125	-2.001522930414969	5.223723733018892	OS9
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	3/98	0.05036997831660726399061189795247628353536128997802734375	0.3075017755937168306701323672314174473285675048828125	0.06394092025971150061725012392344069667160511016845703125	0.360124094927223137307947808949393220245838165283203125	-1.746349107577961	5.218719731292463	FCER1G;AP1S2;CTSS
regulation of myeloid cell differentiation (GO:0045637)	3/66	0.0183897117153457752281031645225084503181278705596923828125	0.205964771211872677003640319526311941444873809814453125	0.0246997838983994515149600346148872631601989269256591796875	0.2716976228823939631951134288101457059383392333984375	-1.2993788067603806	5.192270825877704	PRKCB;PTK2B;RUNX1
monocyte differentiation (GO:0030224)	1/12	0.09684309166425497661379040437168441712856292724609375	0.3075017755937168306701323672314174473285675048828125	0.11166185410892794094284141692696721293032169342041015625	0.360124094927223137307947808949393220245838165283203125	-2.223141211043016	5.190286022587759	MYH9
very-low-density lipoprotein particle assembly (GO:0034379)	1/11	0.08914210692010356151815386738235247321426868438720703125	0.3075017755937168306701323672314174473285675048828125	0.1035306124977821429222757387833553366363048553466796875	0.360124094927223137307947808949393220245838165283203125	-2.138926243504497	5.170904406385537	P4HB
organic cyclic compound catabolic process (GO:1901361)	1/12	0.09684309166425497661379040437168441712856292724609375	0.3075017755937168306701323672314174473285675048828125	0.11166185410892794094284141692696721293032169342041015625	0.360124094927223137307947808949393220245838165283203125	-2.207360977775236	5.153444492343935	ACAA1
lipoprotein biosynthetic process (GO:0042158)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.053681554360319	5.1520231395102725	WIPI1
regulation of myoblast fusion (GO:1901739)	1/13	0.1044793492908438758970390836111619137227535247802734375	0.314715301531343916163763196891522966325283050537109375	0.1197198966686551513394221046837628819048404693603515625	0.3632879623048845818544805297278799116611480712890625	-2.2807474882550616	5.151674519665251	CD53
negative regulation of protein metabolic process (GO:0051248)	2/44	0.053287853753667173417607472174495342187583446502685546875	0.3075017755937168306701323672314174473285675048828125	0.0651455444874475542160752183917793445289134979248046875	0.360124094927223137307947808949393220245838165283203125	-1.7522989283544674	5.137822567730695	SNX3;CLU
regulation of defense response to virus by virus (GO:0050690)	2/29	0.024819440051421504112028060262673534452915191650390625	0.2388871104949319701393761761210043914616107940673828125	0.031935728141527557066847720079749706201255321502685546875	0.310811488693881476930158669347292743623256683349609375	-1.388046035298369	5.130395899413224	AP1S2;B2M
regulation of amyloid-beta clearance (GO:1900221)	1/11	0.08914210692010356151815386738235247321426868438720703125	0.3075017755937168306701323672314174473285675048828125	0.1035306124977821429222757387833553366363048553466796875	0.360124094927223137307947808949393220245838165283203125	-2.121866946099468	5.129663154430548	CLU
positive regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030949)	1/13	0.1044793492908438758970390836111619137227535247802734375	0.314715301531343916163763196891522966325283050537109375	0.1197198966686551513394221046837628819048404693603515625	0.3632879623048845818544805297278799116611480712890625	-2.2678126607731794	5.1224577731828695	PRKCB
T cell homeostasis (GO:0043029)	1/11	0.08914210692010356151815386738235247321426868438720703125	0.3075017755937168306701323672314174473285675048828125	0.1035306124977821429222757387833553366363048553466796875	0.360124094927223137307947808949393220245838165283203125	-2.113589815397829	5.109652996648198	NCKAP1L
regulation of inositol phosphate biosynthetic process (GO:0010919)	1/7	0.0576799211053181937192135819714167155325412750244140625	0.3075017755937168306701323672314174473285675048828125	0.07026037033455188873798391568925580941140651702880859375	0.360124094927223137307947808949393220245838165283203125	-1.7897500834753333	5.105881641916562	PTK2B
T cell proliferation (GO:0042098)	1/12	0.09684309166425497661379040437168441712856292724609375	0.3075017755937168306701323672314174473285675048828125	0.11166185410892794094284141692696721293032169342041015625	0.360124094927223137307947808949393220245838165283203125	-2.1742171494778884	5.076064815384025	MSN
cellular response to transforming growth factor beta stimulus (GO:0071560)	3/101	0.054205453226939086242008869476194377057254314422607421875	0.3075017755937168306701323672314174473285675048828125	0.06854540290275325242763670985368662513792514801025390625	0.360124094927223137307947808949393220245838165283203125	-1.736628364289952	5.062226117213205	DUSP22;ID1;ZFP36L2
negative regulation of cell division (GO:0051782)	1/12	0.09684309166425497661379040437168441712856292724609375	0.3075017755937168306701323672314174473285675048828125	0.11166185410892794094284141692696721293032169342041015625	0.360124094927223137307947808949393220245838165283203125	-2.1664020179081955	5.057819115133688	TXNIP
regulation of cellular amino acid metabolic process (GO:0006521)	2/52	0.07152989055123371020528111330349929630756378173828125	0.3075017755937168306701323672314174473285675048828125	0.086011853157148820958610713205416686832904815673828125	0.360124094927223137307947808949393220245838165283203125	-1.910303848794153	5.038693589611396	OAZ1;PSMB9
homotypic cell-cell adhesion (GO:0034109)	2/39	0.04289001225511597514827855093244579620659351348876953125	0.3075017755937168306701323672314174473285675048828125	0.05312965316379845981398233334402902983129024505615234375	0.360124094927223137307947808949393220245838165283203125	-1.599082420532111	5.035696507097563	MYH9;ACTB
regulation of potassium ion transport (GO:0043266)	2/37	0.0389712521889951091225157142616808414459228515625	0.3075017755937168306701323672314174473285675048828125	0.0485720301390008823982924468509736470878124237060546875	0.360124094927223137307947808949393220245838165283203125	-1.5513332787053375	5.033969490871868	CD63;PTK2B
cellular iron ion homeostasis (GO:0006879)	2/57	0.08380826727383229590717661494636558927595615386962890625	0.3075017755937168306701323672314174473285675048828125	0.0999345836963098921312820266393828205764293670654296875	0.360124094927223137307947808949393220245838165283203125	-2.0292837164545254	5.031048124642904	HEPH;FTL
antigen processing and presentation of exogenous peptide antigen (GO:0002478)	3/98	0.05036997831660726399061189795247628353536128997802734375	0.3075017755937168306701323672314174473285675048828125	0.06394092025971150061725012392344069667160511016845703125	0.360124094927223137307947808949393220245838165283203125	-1.6822209506133863	5.027081715371007	FCER1G;AP1S2;CTSS
regulation of actin filament-based process (GO:0032970)	3/63	0.0162531957546378884316151669509054045192897319793701171875	0.19070416352108454649538771263905800879001617431640625	0.0219963695854886905067804292457367409951984882354736328125	0.259245059298085001042721842168248258531093597412109375	-1.2178479735457415	5.016882988592405	CNN2;ABRACL;CORO1A
negative regulation of glucose transport (GO:0010829)	1/11	0.08914210692010356151815386738235247321426868438720703125	0.3075017755937168306701323672314174473285675048828125	0.1035306124977821429222757387833553366363048553466796875	0.360124094927223137307947808949393220245838165283203125	-2.0721003464216015	5.0093512314053426	PRKCB
